age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
24,M,556,En Couple,4,false,649 DI 40
44,F,208,Célibataire,0,false,14 PQ 72
54,M,215,Célibataire,0,false,7867 NX 69
57,F,447,En Couple,0,false,7716 JA 63
61,M,167,En Couple,4,false,8135 KA 40
75,M,463,Célibataire,0,false,6746 KJ 35
51,M,517,En Couple,3,false,3025 YP 35
24,M,506,Célibataire,0,false,6985 FQ 73
62,M,731,Seule,2,false,4292 UL 62
27,F,1146,En Couple,2,true,2241 ZN 67
55,M,577,Célibataire,0,false,4167 CI 92
25,M,594,Célibataire,0,false,5134 GN 14
18,M,175,Célibataire,0,false,8170 LS 22
24,M,221,Célibataire,0,false,2964 VE 18
83,M,185,En Couple,4,false,2471 MD 18
47,M,1134,En Couple,?,true,1588 YU 77
23,M,422,En Couple,1,false,5235 AW 21
35,F,213,En Couple,1,false,4487 AG 83
51,M,936,Célibataire,0,false,5692 OP 98
27,F,206,En Couple,4,false,3215 QZ 29
72,M,158,En Couple,2,false,5210 ZN 52
72,M,439,En Couple,2,false,6426 GQ 90
25,M,208,En Couple,0,false,6335 CH 44
22,M,1001,En Couple,3,false,3616 YE 25
56,F,201,En Couple,4,true,7945 AE 80
56,M,1140,En Couple,0,false,210 AZ 73
55,M,236,En Couple,3,false,8893 XU 74
28,F,557,En Couple,2,false,7003 PN 58
84,F,1006,En Couple,1,false,8075 KX 98
40,F,468,En Couple,4,true,4704 MV 33
56,M,737,Seule,2,false,8622 CK 62
40,M,494,En Couple,2,true,8977 LB 13
58,M,472,En Couple,1,false,6474 XM 88
18,M,427,Célibataire,0,false,5304 WF 42
38,M,158,En Couple,3,false,8382 QU 28
26,M,992,Célibataire,0,false,7910 RR 18
38,M,889,En Couple,1,false,1090 MP 14
48,M,422,Célibataire,0,false,6874 PR 23
24,M,893,En Couple,3,false,6631 AW 96
44,F,223,En Couple,1,false,2955 LL 86
41,M,878,Célibataire,0,false,4283 VR 17
80,F,866,En Couple,3,false,9979 WE 95
75,M,855,Célibataire,0,false,6804 LW 12
23,F,707,En Couple,2,false,6916 GL 37
28,M,249,En Couple,4,false,2978 LG 28
32,F,243,En Couple,2,false,6940 PU 78
25,M,569,Célibataire,0,false,4079 CE 19
19,F,240,En Couple,3,false,1826 WB 75
64,F,1204,Célibataire,0,false,6784 VJ 36
55,M,508,En Couple,0,false,4656 CQ 57
46,M,1370,Célibataire,0,false,4834 OH 25
19,M,820,Célibataire,0,false,1881 AB 40
77,M,201,Célibataire,0,false,9519 YF 94
46,M,1206,En Couple,1,true,9593 LY 34
41,F,477,Célibataire,0,false,4313 TB 20
29,F,801,En Couple,2,false,8682 PY 81
26,M,852,En Couple,0,false,8555 SL 12
55,M,206,En Couple,3,false,3819 VO 31
69,M,1070,Célibataire,0,false,6653 VW 70
42,M,915,En Couple,3,true,4568 AZ 54
62,F,752,Seule,1,false,2606 FB 19
65,F,507,Célibataire,0,false,2023 XJ 70
32,M,531,En Couple,1,false,9097 NC 22
18,F,483,En Couple,2,true,3398 MU 93
38,M,1232,Seule,3,false,7059 WL 24
70,M,1134,En Couple,0,false,1168 BA 82
42,F,423,En Couple,1,false,2024 XA 43
42,F,1235,Célibataire,0,false,9079 VH 97
26,M,159,Célibataire,0,false,8467 ID 94
37,F,431,En Couple,1,false,4408 RB 30
67,M,1303,Célibataire,0,false,1956 WL 54
58,F,243,En Couple,4,false,460 TP 51
38,M,442,Célibataire,0,false,9001 SQ 56
32,M,230,Célibataire,0,false,35 ED 62
32,M,176,Célibataire,0,false,3720 PK 94
43,M,473,En Couple,4,true,8104 ZH 80
19,F,475,En Couple,1,false,8768 GS 82
59,M,863,En Couple,2,false,8226 RC 24
22,M,784,Célibataire,0,false,4381 JD 27
79,M,487,En Couple,1,false,3630 FX 32
78,M,760,En Couple,1,false,4275 UQ 64
75,M,402,Célibataire,0,false,7800 TJ 31
27,F,217,En Couple,0,true,4256 MZ 61
59,M,490,Seule,3,false,593 QD 66
18,M,771,En Couple,4,false,9004 YP 16
34,F,243,En Couple,0,false,5127 SH 53
23,F,445,En Couple,1,false,4841 FV 27
53,M,436,En Couple,0,true,2130 CS 46
23,M,585,Célibataire,0,false,8900 FC 68
20,M,756,En Couple,1,true,34 UM 35
29,M,577,En Couple,4,false,1748 OU 40
50,M,580,En Couple,4,false,1828 YT 58
22,M,465,En Couple,1,true,6104 VT 22
19,M,1091,En Couple,1,true,9036 KY 85
29,F,193,Seule,2,false,6059 PG 35
51,M,911,En Couple,0,false,7306 BI 96
61,Femme,563,Célibataire,0,false,9057 ON 29
24,F,184,En Couple,1,false,7015 ZY 35
28,M,459,En Couple,0,false,8601 OO 77
18,M,439,En Couple,4,true,2214 RT 73
54,M,1016,En Couple,4,false,4282 YH 43
23,M,404,Seule,3,false,8821 RY 90
25,M,192,En Couple,4,false,5096 RW 26
49,M,586,En Couple,2,true,6219 IZ 93
46,M,500,En Couple,4,false,6957 IU 48
26,F,583,Célibataire,0,false,2537 KG 66
20,M,176,En Couple,1,false,7554 PI 43
21,M,516,En Couple,1,false,6587 KT 54
49,M,919,Célibataire,0,false,101 RY 52
41,M,1398,Célibataire,0,false,2422 WT 39
26,M,595,En Couple,4,false,2642 JF 29
21,M,1097,Seule,3,false,7609 DU 94
43,Homme,891,Seule,3,false,509 EN 48
19,F,469,En Couple,2,false,8750 IQ 79
25,M,1394,En Couple,2,false,5971 JG 42
20,M,1147,En Couple,0,false,5879 NZ 35
48,F,558,En Couple,1,false,4830 UW 61
35,M,705,En Couple,0,false,9667 DE 86
30,F,416,En Couple,1,false,2288 PO 58
24,M,418,En Couple,0,false,4776 UW 29
30,M,561,Célibataire,0,false,1172 AI 90
19,F,1231,Célibataire,0,false,8824 WF 27
73,F,732,En Couple,1,true,4785 NJ 31
31,M,918,Célibataire,0,false,2958 MC 84
30,M,992,En Couple,0,true,3320 SS 54
25,F,512,Célibataire,0,false,2896 OJ 64
41,M,422,En Couple,3,false,67 UR 49
57,F,166,En Couple,4,false,7068 NB 71
33,F,593,En Couple,1,false,9254 BC 98
53,M,461,En Couple,2,false,108 RG 44
29,M,472,En Couple,4,true,9328 ER 95
23,M,461,En Couple,0,true,2708 ES 87
43,M,206,En Couple,0,true,4760 MC 35
59,M,427,Seul,0,false,2752 EV 77
40,M,470,En Couple,3,true,1153 IU 83
58,M,166,En Couple,0,false,6649 NG 60
65,M,570,En Couple,0,false,3752 NW 89
54,M,153,Célibataire,0,false,9710 JT 45
80,M,461,En Couple,2,true,4819 UB 21
23,M,435,En Couple,3,false,9805 FI 46
25,M,511,En Couple,0,false,6177 DV 61
55,M,518,Célibataire,0,false,1657 FR 76
18,M,427,Célibataire,0,false,5886 GT 48
47,M,1342,En Couple,2,false,1986 DD 14
56,M,537,En Couple,0,true,8685 ZA 12
28,M,874,En Couple,2,false,6914 TZ 97
72,M,531,En Couple,3,false,7390 UJ 36
24,M,439,Célibataire,0,false,5324 SC 70
80,M,1272,Célibataire,0,false,2535 AB 57
59,F,210,En Couple,1,true,3389 JB 15
20,M,704,En Couple,4,false,6717 OC 67
61,M,421,En Couple,1,false,7437 BK 90
56,F,413,Célibataire,0,false,458 OI 51
34,F,559,En Couple,3,false,8028 ID 67
37,F,246,En Couple,3,false,581 DS 86
47,Masculin,417,En Couple,4,false,5639 HV 98
67,M,428,En Couple,1,false,399 BJ 72
39,M,1314,En Couple,0,true,8594 PX 65
64,F,565,En Couple,2,false,7074 XY 54
24,M,559,Célibataire,0,false,7916 SY 98
35,F,491,Célibataire,0,false,1586 GD 83
38,F,1027,Célibataire,0,false,768 AD 67
56,M,831,Célibataire,0,false,3853 DR 84
49,M,196,En Couple,1,true,8256 SV 57
21,F,479,En Couple,3,false,6300 LY 11
41,M,203,En Couple,1,false,1802 JJ 65
47,M,223,En Couple,4,false,6674 OJ 44
33,F,408,En Couple,0,false,4005 RD 25
45,F,572,En Couple,4,true,6393 MO 74
55,M,528,En Couple,2,false,2018 TT 88
44,M,413,En Couple,4,false,5626 XL 13
76,M,594,En Couple,0,false,9949 NB 91
74,M,488,En Couple,1,false,691 BT 38
25,M,475,Seule,2,false,3434 TL 58
19,M,216,En Couple,2,false,1456 NT 93
42,M,1072,Seule,1,false,6858 DW 24
20,M,157,Célibataire,0,false,2260 BS 33
75,M,814,En Couple,0,false,7830 TZ 75
59,M,549,En Couple,3,false,1038 SQ 30
33,M,917,En Couple,0,false,8304 KC 95
46,F,562,En Couple,1,false,4583 DJ 39
25,F,239,En Couple,4,false,1558 XP 90
35,F,192,Célibataire,0,false,8208 PR 29
29,F,1095,En Couple,4,true,8960 WD 48
54,M,414,En Couple,0,false,5414 SD 52
58,M,458,En Couple,2,false,7743 UV 30
47,M,596,En Couple,3,false,5184 QQ 58
56,M,1279,En Couple,0,true,8142 GO 43
72,M,565,Célibataire,0,false,8252 YF 96
34,M,1147,En Couple,0,true,8626 AJ 86
66,M,894,En Couple,2,false,7335 HF 11
76,M,1008,Célibataire,0,false,4556 IW 29
70,M,550,En Couple,0,true,516 VI 59
21,M,423,En Couple,2,false,6755 VC 80
30,M,719,Célibataire,0,false,1873 AW 90
50,F,855,Célibataire,0,false,5947 ST 33
74,Masculin,436,En Couple,1,false,4391 PA 84
61,M,486,Célibataire,0,false,6082 EY 42
32,M,596,Célibataire,0,false,9496 WQ 90
29,M,152,En Couple,1,false,7936 FV 89
64,M,1043,En Couple,4,true,4913 RV 20
37,M,558,Seule,3,false,1604 HR 49
23,M,475,En Couple,1,false,1655 RF 42
73,M,1236,Célibataire,0,false,4699 MT 96
84,M,757,En Couple,3,false,620 YR 67
55,F,529,En Couple,2,false,4074 BX 88
37,M,589,En Couple,0,false,392 GK 80
83,M,212,Célibataire,0,false,4928 US 17
67,F,512,Célibataire,0,false,1025 TJ 98
79,M,556,En Couple,4,false,247 QG 64
25,M,1077,Célibataire,0,false,774 AV 75
63,F,424,En Couple,1,false,3890 PC 56
29,F,558,En Couple,2,false,3741 MN 58
23,F,945,Célibataire,0,false,7966 KC 20
36,M,212,En Couple,4,false,234 WS 91
64,M,236,En Couple,1,false,5890 HX 87
48,M,555,En Couple,1,false,2585 RK 94
76,M,200,En Couple,3,true,1872 GQ 53
67,M,740,Célibataire,0,false,2897 YU 91
46,M,871,En Couple,2,false,884 CH 69
54,M,170,Célibataire,0,false,5120 MF 59
75,M,519,En Couple,3,false,82 FS 94
37,F,989,En Couple,3,false,7843 XA 68
73,M,1152,En Couple,1,false,9193 US 67
41,F,243,Célibataire,0,false,4541 GV 35
37,M,593,En Couple,0,false,7524 VE 41
24,M,721,En Couple,1,false,3804 HP 76
18,M,493,Célibataire,0,false,4756 CN 52
39,F,1072,En Couple,-1,false,3337 QG 33
80,M,539,Célibataire,0,false,7305 EU 49
59,M,413,En Couple,4,false,8486 RZ 69
25,M,236,En Couple,4,false,8921 UV 72
20,M,247,En Couple,3,false,5743 ZF 65
47,F,549,En Couple,0,true,4789 BQ 12
33,F,1159,?,2,true,4123 PH 34
34,M,476,Célibataire,0,false,5128 LG 21
40,M,521,En Couple,4,false,8779 ZX 89
18,M,445,En Couple,2,false,6617 YK 49
24,F,532,En Couple,1,false,4455 VE 58
54,M,422,En Couple,4,false,6709 XJ 42
21,F,411,En Couple,0,true,6373 QH 32
29,F,223,Célibataire,0,false,7687 PF 36
81,M,1267,Célibataire,0,false,3267 VN 18
28,M,839,En Couple,1,false,643 TA 46
31,F,153,En Couple,0,false,106 MP 91
28,M,1168,En Couple,3,true,6484 HR 98
44,M,162,Célibataire,0,false,4923 SE 74
23,M,445,En Couple,4,false,1443 BA 43
49,M,1214,En Couple,4,false,1667 UI 69
25,F,406,En Couple,0,false,5216 ZB 27
26,M,781,En Couple,2,false,5192 WP 17
37,M,509,Seule,1,false,6216 PH 45
36,M,-1,En Couple,0,true,6299 RI 11
45,F,404,Célibataire,0,false,783 VJ 74
75,M,1201,Célibataire,0,false,1237 MK 18
43,F,407,En Couple,0,false,6741 JF 64
52,M,235,Célibataire,0,false,380 UH 53
32,M,423,En Couple,1,false,7667 AQ 95
27,M,442,En Couple,3,false,1453 VA 51
50,M,523,Marié(e),3,true,4396 BC 49
23,F,510,Célibataire,0,false,7873 BZ 43
39,M,562,En Couple,0,false,334 PA 31
43,Féminin,180,En Couple,3,false,7850 CR 26
69,F,1238,En Couple,3,true,768 BO 77
65,M,452,En Couple,1,true,3332 LH 79
49,M,536,En Couple,1,false,7268 CN 74
19,F,483,Célibataire,0,false,7158 BM 74
18,Homme,1288,En Couple,4,false,5492 ZH 60
70,F,164,En Couple,3,true,848 LG 55
22,M,1185,En Couple,3,false,7909 PG 13
26,M,535,Célibataire,0,false,2333 ZI 14
35,M,458,Célibataire,0,false,3017 DK 65
18,Homme,156,En Couple,4,false,8320 XN 27
28,M,489,Seule,1,false,9174 PC 12
75,M,442,En Couple,2,true,6104 EO 68
22,M,482,Célibataire,0,false,6402 XJ 58
32,M,160,Célibataire,0,false,6365 LZ 11
22,F,247,Célibataire,0,false,8152 BC 38
31,M,196,En Couple,1,true,1026 BC 27
82,M,222,En Couple,3,false,6114 CF 85
32,F,458,En Couple,0,true,7939 AW 46
49,M,153,En Couple,2,false,4079 TE 76
40,M,198,En Couple,4,false,438 CE 14
49,M,590,En Couple,3,true,923 BK 12
42,M,467,Célibataire,0,false,8459 OR 78
58,M,230,Seule,2,false,4491 MS 13
34,M,448,En Couple,2,false,6478 DS 29
21,M,467,En Couple,0,false,16 YY 33
52,M,416,Célibataire,0,false,7425 OR 53
60,M,189,Célibataire,0,false,9409 EF 86
60,M,510,En Couple,0,false,9636 IT 42
62,F,1389,En Couple,1,false,515 GR 44
63,F,806,En Couple,1,true,2895 LU 37
43,F,464,En Couple,3,false,2978 MZ 16
39,M,560,En Couple,4,false,1460 GZ 37
47,M,161,Célibataire,0,false,6758 BM 92
77,M,414,En Couple,1,false,7167 QB 14
18,F,939,En Couple,0,false,6609 XH 42
20,M,187,En Couple,1,false,359 LM 92
41,M,894,En Couple,1,true,2078 ZE 45
23,M,465,En Couple,4,false,9692 NS 96
48,M,525,Célibataire,0,false,1105 NV 65
44,F,864,En Couple,2,true,8425 IO 33
19,M,490,En Couple,4,false,8410 OZ 61
49,M,439,Célibataire,0,false,9825 OS 36
55,F,524,En Couple,0,false,3491 JW 12
18,M,207,En Couple,1,false,4674 KS 62
84,M,154,Célibataire,0,false,3487 UD 59
39,M,594,En Couple,1,false,5767 QS 47
20,F,766,En Couple,3,false,9083 GV 56
30,M,1200,En Couple,3,false,6352 YT 38
72,F,434,Célibataire,0,false,7471 BA 91
19,M, ,Célibataire,0,false,7529 KB 87
42,F,1017,En Couple,2,false,7947 AU 85
43,M,477,En Couple,1,false,8218 IY 88
46,M,488,Seule,3,false,8716 PO 77
19,M,1391,En Couple,0,false,1267 EF 73
21,F,520,Célibataire,0,false,1638 ZF 14
73,F,202,En Couple,1,true,5869 VJ 58
73,M,524,Célibataire,0,false,473 KC 23
26,F,236,En Couple,2,true,1933 RK 86
31,F,566,En Couple,1,false,5101 KQ 53
46,M,204,Célibataire,0,false,5906 ZJ 64
29,F,461,En Couple,2,false,9079 MF 98
32,M,184,En Couple,2,false,6020 JA 48
65,F,203,En Couple,3,false,2132 SA 35
62,M,1379,En Couple,2,false,821 GU 95
25,M,156,En Couple,3,true,4843 XD 42
37,F,538,Célibataire,0,false,9745 MO 38
74,M,428,En Couple,0,false,6637 XE 12
45,F,718,Célibataire,0,false,4879 YM 31
62,M,1251,Seule,1,false,3942 PE 10
68,F,178,En Couple,1,false,8735 QM 48
36,M,984,En Couple,3,true,7211 TS 88
30,M,582,En Couple,0,false,1755 RE 14
25,M,206,En Couple,1,true,6395 UF 85
25,M,486,En Couple,0,false,4760 QT 97
43,M,751,En Couple,0,false,8975 LD 69
34,M,530,Célibataire,0,false,5684 CM 31
60,F,478,En Couple,3,false,1195 VN 40
20,M,401,Célibataire,0,false,4551 LK 65
26,M,573,Célibataire,0,false,1197 FN 72
40,M,1260,Célibataire,0,false,7620 EE 29
40,F,176,En Couple,2,true,9947 RB 54
48,F,486,En Couple,3,false,9030 PO 34
23,M,571,En Couple,1,true,103 FH 23
78,F,580,Célibataire,0,false,949 FY 24
51,M,436,En Couple,4,true,3676 PQ 78
37,M,580,Célibataire,0,false,8048 MZ 66
45,M,431,Seule,3,false,9935 IH 56
81,M,532,Célibataire,0,false,6675 FC 22
21,M,243,Célibataire,0,false,8816 MQ 76
47,M,949,Célibataire,0,false,4176 ET 43
44,M,454,Célibataire,0,false,9720 TW 58
20,F,1233,Célibataire,0,false,3111 WT 70
25,M,154,En Couple,2,true,7931 LR 56
22,M,530,En Couple,2,true,8255 MR 32
45,Masculin,211,En Couple,2,true,8981 WN 37
64,M,548,Seule,2,false,5740 FY 82
46,F,410,En Couple,3,true,7438 AU 14
55,M,443,Célibataire,0,false,889 GY 29
25,F,1397,Célibataire,0,false,744 YB 89
23,M,1328,Célibataire,0,false,7741 SO 22
27,M,481,En Couple,2,false,3517 IU 83
23,F,201,En Couple,0,false,1816 AR 27
31,M,750,Célibataire,0,false,9475 SF 54
31,M,448,Seule,1,false,6644 EL 54
28,M,247,Célibataire,0,false,4617 GL 79
27,M,210,En Couple,4,false,4934 FE 84
69,F,537,En Couple,0,false,601 OY 69
59,M,575,Célibataire,0,false,1467 ZB 44
62,M,464,En Couple,1,false,2886 BK 22
24,F,702,Célibataire,0,false,4510 HF 76
28,M,426,En Couple,3,false,3773 UO 24
29,M,482,En Couple,1,false,9246 WO 21
51,M,1245,Célibataire,0,false,6389 RL 67
44,M,959,En Couple,1,false,3226 UX 69
21,M,224,Célibataire,0,false,2000 XO 14
79,M,248,En Couple,3,false,1846 IP 48
58,M,442,En Couple,4,false,8154 BT 66
36,F,456,En Couple,1,?,9173 SM 95
35,M,1231,En Couple,0,false,1463 WI 23
28,F,494,En Couple,2,false,5439 OM 16
62,M,733,En Couple,0,false,6678 ST 58
23,M,1240,En Couple,2,false,4521 WJ 47
60,M,528,Célibataire,0,false,7010 SO 13
51,F,171,En Couple,3,false,9122 SM 13
77,M,495,En Couple,4,false,5629 UO 81
76,F,526,En Couple,2,false,81 NK 20
68,M,1107,Célibataire,0,false,2436 LI 47
70,F,192,En Couple,0,false,5002 ZQ 23
69,M,955,Célibataire,0,false,7568 GH 39
21,M,790,En Couple,2,false,2072 UC 20
29,F,544,Célibataire,0,false,9921 BI 98
54,M,558,Célibataire,0,false,7106 DH 45
28,M,453,Célibataire,0,false,3698 WH 22
49,M,1397,Célibataire,0,false,8327 DS 22
45,F,762,En Couple,1,false,7642 JQ 32
56,M,204,En Couple,3,false,9731 GD 50
45,M,444,Seule,2,false,6551 AS 33
68,M,1134,En Couple,2,false,5354 AS 12
33,F,219,En Couple,0,false,7890 YV 11
26,M,508,En Couple,0,false,8778 AM 40
61,M,450,En Couple,2,true,7535 JH 13
48,M,791,En Couple,2,false,7307 RI 96
67,M,488,Célibataire,0,false,6891 OK 54
28,M,1084,Célibataire,0,false,3199 OU 76
59,M,1107,En Couple,2,false,8798 XI 80
27,M,154,En Couple,1,true,7412 KG 78
21,F,841,En Couple,1,false,233 RY 49
35,F,1003,En Couple,3,false,7358 EK 16
34,F,186,Célibataire,0,false,6215 YW 32
45,M,551,Célibataire,0,false,959 BF 19
53,M,183,En Couple,0,false,2461 XG 20
53,M,1218,En Couple,3,false,5010 ZC 85
19,F,1098,En Couple,4,false,3579 SM 37
45,F,708,En Couple,4,false,7753 VQ 49
49,M,556,En Couple,2,false,1978 NL 17
43,M,473,Célibataire,0,false,7507 BG 82
37,M,425,En Couple,3,false,2189 BH 59
45,M,927,En Couple,4,false,362 JJ 20
40,F,563,Célibataire,0,false,7986 WS 39
74,M,155,Célibataire,0,false,686 QY 23
58,F,797,En Couple,0,true,4064 HM 77
18,M,1331,En Couple,1,true,3437 JA 38
22,F,726,En Couple,0,false,7960 SS 15
 ,M,194,En Couple,4,false,9293 GP 93
45,M,1245,Célibataire,0,false,3990 OF 47
58,F,428,En Couple,2,false,8477 QL 64
26,M,551,Célibataire,0,false,5039 XS 37
20,M,1051,En Couple,1,false,8889 PC 84
56,M,509,Célibataire,0,false,8450 QI 31
28,M,182,En Couple,2,false,309 GH 55
26,M,210,En Couple,3,true,4697 ER 89
58,M,438,En Couple,2,false,5934 OE 50
20,F,777,Seule,1,false,8583 IM 81
19,M,162,En Couple,3,false,558 IQ 26
24,M,587,En Couple,4,false,9336 MQ 87
24,M,1114,En Couple,4,true,1431 NR 51
59,M,173,En Couple,1,false,8934 CA 19
26,M,888,En Couple,0,true,7956 QG 23
56,F,523,Célibataire,0,false,8208 AA 85
34,M,196,En Couple,2,false,7021 LE 35
39,M,235,En Couple,0,false,2482 FU 78
54,F,410,En Couple,4,false,6353 BZ 52
62,F,209,Marié(e),0,false,7585 IY 42
33,M,538,En Couple,0,false,2507 NL 59
67,M,1318,En Couple,0,false,4958 BO 26
39,M,422,En Couple,4,false,4687 VA 19
43,M,247,En Couple,4,false,7040 YA 26
25,F,593,En Couple,4,false,91 CE 95
47,M,427,En Couple,1,false,9692 DP 77
48,M,525,Célibataire,0,false,7961 XF 59
19,F,1075,Célibataire,0,false,3838 HU 98
59,M,229,En Couple,4,true,3433 HZ 53
31,Homme,467,En Couple,1,false,2303 UK 22
56,M,576,En Couple,2,false,5417 VB 26
58,M,1099,En Couple,2,true,3950 SE 61
50,M,183,En Couple,3,false,3102 QX 43
54,F,181,En Couple,4,true,8409 XH 18
27,M,156,En Couple,4,false,8554 EZ 90
41,M,403,Célibataire,0,false,6483 PD 29
26,M,410,En Couple,1,true,5654 XD 97
22,M,406,En Couple,0,true,5501 TW 80
41,M,578,En Couple,1,false,9574 QS 91
29,M,597,En Couple,0,true,8063 NO 42
52,M,1224,Célibataire,0,false,4314 CE 30
74,M,485,En Couple,1,false,8317 JQ 26
64,F,1175,En Couple,2,false,393 EO 70
38,M,1095,En Couple,3,false,2980 NE 84
67,M,558,Seul,0,false,3845 NG 81
57,M,203,En Couple,1,false,9995 OW 57
35,M,406,Seule,2,false,5435 ZY 51
58,F,430,En Couple,0,false,4053 XP 45
62,F,1120,En Couple,2,true,5890 YQ 31
48,F,536,Célibataire,0,false,5579 HA 14
30,M,202,Célibataire,0,false,8297 BL 40
26,M,712,Célibataire,0,false,4292 BP 94
46,F,181,Célibataire,0,false,3642 XP 15
49,M,452,Célibataire,0,false,6431 BQ 28
49,F,402,En Couple,1,false,5547 ZQ 98
61,F,546,Marié(e),3,false,4517 YO 85
70,M,237,En Couple,0,false,3034 BG 51
49,M,505,En Couple,2,false,6665 OX 17
32,M,453,En Couple,4,false,6878 LX 84
32,M,437,Seule,3,false,9769 ZX 44
37,F,480,En Couple,0,false,2170 EN 35
70,M,438,En Couple,2,false,7516 KU 37
30,M,726,En Couple,0,false,9403 RS 42
80,M,227,En Couple,1,false,1123 DX 59
48,M,516,Célibataire,0,false,4134 IT 43
49,M,580,Célibataire,0,false,7162 AL 85
20,M,193,En Couple,0,false,9709 UW 23
51,M,430,En Couple,2,false,2661 QW 40
24,F,1399,En Couple,3,false,5081 VY 17
52,F,1361,En Couple,4,true,9845 KC 48
38,M,477,En Couple,1,false,7198 IE 53
28,M,549,Célibataire, ,false,8003 IP 58
35,M,1002,En Couple,0,false,1851 RO 15
26,M,420,Célibataire,0,false,2129 RX 31
55,F,466,Célibataire,0,false,4825 CF 85
60, ,214,En Couple,1,false,4334 CT 66
43,M,1175,En Couple,0,false,3561 ZQ 80
73,F,245,Célibataire,0,false,3584 CB 40
18,F,1372,En Couple,2,false,4489 QV 61
55,F,416,En Couple,4,false,6761 BQ 92
80,M,783,Célibataire,0,false,9805 HR 32
41,M,1348,Seule,2,false,3332 NU 77
45,M,1179,Célibataire,0,false,1351 BG 59
32,M,427,Célibataire,0,false,742 PA 36
41,M,891,En Couple,3,true,9745 SI 27
82,M,479,En Couple,1,false,3583 OX 45
23,M,904,En Couple,3,false,5230 JM 56
20,F,489,Célibataire,0,false,9128 SQ 83
24,M,404,Seule,2,false,8447 BZ 57
72,M,1086,En Couple,3,false,9637 HU 17
25,M,474,En Couple,3,false,7050 LS 92
54,M,1271,En Couple,1,false,9618 EI 17
23,M,505,En Couple,0,false,2082 PH 37
54,F,583,En Couple,1,false,3767 IP 51
58,M,1211,En Couple,3,true,2068 TO 49
31,M,240,En Couple,0,false,7590 OA 85
57,M,191,En Couple,0,false,1813 DY 84
35,F,529,En Couple,3,true,2665 JA 73
35,M,241,En Couple,1,false,7814 JH 10
53,F,825,En Couple,0,false,1686 LL 55
53,M,222,En Couple,4,false,882 VK 24
30,M,582,En Couple,2,false,253 SX 26
73,F,1254,Seule,2,false,4060 MK 58
60,M,768,Seule,2,false,7302 BG 36
48,M,1398,Seule,2,false,8180 OF 20
31,M,534,En Couple,0,false,1956 HS 19
41,M,478,Seule,2,false,5376 KC 16
22,M,550,En Couple,1,false,3398 MF 55
34,F,460,En Couple,4,false,6644 UW 51
46,M,506,Célibataire,0,false,4083 EO 46
24,M,558,Célibataire,0,false,9901 LQ 11
43,M,906,En Couple,1,false,2331 TB 56
37,M,950,Célibataire,0,false,9711 TW 75
37,M,1185,En Couple,0,true,1610 SW 48
64,M,500,Seule,2,false,9660 YS 94
58,F,572,Célibataire,0,false,2886 QK 34
45,F,488,Célibataire,0,false,3021 LZ 72
29,M,590,Célibataire,0, ,5406 VE 34
80,M,1340,En Couple,4,false,6680 FW 88
61,M,445,Célibataire,0,false,6842 TT 28
65,M,769,Célibataire,0,false,1418 WM 97
57,M,993,En Couple,1,false,2927 GH 43
18,M,236,Célibataire,0,false,5836 IC 10
21,M,1393,En Couple,0,false,2026 ZG 60
31,F,466,En Couple,0,true,5280 ZN 87
64,M,451,Célibataire,0,false,8210 BE 73
54,M,499,En Couple,4,false,6035 SZ 42
21,M,519,Célibataire,0,false,6952 ZU 97
78,M,401,Célibataire,0,false,8298 OO 19
56,M,450,Célibataire,0,false,2167 FV 64
81,F,575,En Couple,4,false,9542 QY 40
26,F,233,En Couple,1,false,5238 RR 28
44,M,192,Célibataire,0,false,1634 BT 27
28,M,1107,En Couple,2,true,3794 LD 64
74,M,414,Célibataire,0,false,8545 JG 89
20,M,521,Célibataire,0,false,9415 HQ 22
35,M,1048,En Couple,3,false,4483 QT 78
81,M,963,En Couple,1,true,1478 GT 81
29,F,551,En Couple,1,true,6798 RA 27
43,M,1354,Célibataire,0,false,749 RX 53
19,F,403,Célibataire,0,false,7366 RU 74
25,M,599,En Couple,0,false,212 HF 61
44,M,517,Célibataire,0,false,8215 WE 48
71,M,249,Célibataire,0,false,6268 ET 62
34,M,586,En Couple,3,false,5031 FS 21
48,M,584,En Couple,1,true,1424 XL 98
